review_id,business_id,stars,date,text_clean
ipQK2FAGXIHFFnCvNZvXpA,UCMSWPqzXjd7QHq7v8PJjQ,3.0,2014-10-27 23:48:06,"I was all too underwhelmed by Pre and Pastry. My amazing fiancée and I went there for breakfast one day with high expectations! I love a good breakfast and am a picky eater. I understand that not everywhere has something I love, but I remained hopeful! The inside is darling and has a promising ambia"
cEuZvbStKRfxjGXk_EcU7A,MuKoTR56s6elHEI2wUkgJA,4.0,2017-11-07 02:20:44,"Went here for lunch on a Friday. I got the fried chicken tenders (hot) with the collard greens and macaroni and cheese. All three were really good! It was more than enough for a meal but could have been split in two. The chicken was juicy and well cooked, but if you like spicy food you will need to "
84Gpy67pMFjr5MnLclNYOA,B9oez-fvFRD76en7pEvhMA,5.0,2018-03-04 00:11:01,"Very affordable clothing and they're ALWAYS running sales. Very affordable, yet trendy, and has excellent customer service. The other stores in the same area are very pricey, so if you're are looking to ""dress up"" ;) on a budget, this is the place for you."
1-ImElnM4mEF9xOGYv5CYQ,GQvMNxdE4uCIie4D53tE-Q,4.0,2015-01-18 15:10:21,"Tried a Flat White for the first time on the recommendation of a friend (Thanks Amy P!) The first location I went to said no, I couldn't because they were out of whole milk. This location though, they were more than happy to oblige. The service was quick and efficient. The barista was both bubbly an"
mHzLALR7_NjAREgnlb-fgg,_pbx96FZ3eHJw-V_R4h-Vg,2.0,2011-02-13 19:36:40,"This place is in serious need of updates. It's a tired, worn out, and slightly grungy with musty-smelling rooms. I had the executive suite, and no matter how many times I told the front desk that the boardroom table was dirty and that there were crumbs on the chairs (not from me -- from when I check"
TUmucNtRvEnq2YxQOcG9lA,3t_znDFHfJgmmknBL7POTA,1.0,2010-01-08 17:33:25,"Terrible, just terrible!  They need to tear this place down immediately.  I remember going here in the 80's for decent pizza & to a movie, but time has passed this place buy.  I went into Kmart to look for backpacks just a week ago and even that was a bad experience.  All there stuff looked old and "
CwPgQ0350Jq5fz1sDPT8Yg,HSyOKS1cbfNWFoRCARNfcw,3.0,2018-07-07 21:19:32,"Good food but DO NOT GO THERE ON JULY 4th! Called in my order 3 days before for pick up at 2:00. Not only wasn't it ready, they had no record of it! Finally got the food 45 minutes later. How a rib joint can be so disorganized beyond me. They act like this holiday doesn't come EVERY damn year."
YMqT18AR6vnv15rSFFZ4fA,vSZRxp9u-zR5hEvOj4J5zA,5.0,2014-06-28 01:46:30,Good place. Good people and fair pricing. They got the job done on time and for less than they estimated.
U6lKafgxhJVi5DAuOs-Bdg,2dPiEMXII3wF4uNCeWDEpg,5.0,2018-08-04 20:35:04,Hotel was very accommodating! Staff was very sweet and helpful! Alisa made our stay that much more stress free and a great experience!
tLXAzm3JDr_qn-rOLskflw,u4SoM_ljOMxmuQ8GIr1m8A,4.0,2013-10-24 11:27:02,"We ordered the chilly chicken , chicken lollipop, chicken biryani and paper dosa. The lollipop was awesome and the pieces were really big. The chilly chicken was really spicy cz we had asked for it and the paper masala dosa was fantastic, along with the sambhar and the chutney. The biggest disappoin"
CwdUTpbRt4F89TKBC6Ra0Q,7tN8hIXdQlfc7Lf5OOyjeg,5.0,2018-07-17 00:46:25,First time we have ever been there. We are from South Florida and we're visiting. The decor of gators is awesome. The staff was really nice. The food was good.
oNK_YCu2Haqj27hF6rOZHQ,Ax2r0idPQ81vmX37QMwFpA,5.0,2013-06-24 20:31:25,"This practice is amazing! The place is very nice and clean and such an efficient use of space. It is not a large office, but it doesn't need to be. And I really enjoyed their use of technology... I love the online portal , appointment making and online forms/resources. Even better is they have you s"
2O3TQhKShgGP2RYB4Fpo7g,Vx7mxOz3lbmPTQsRBR0cpw,5.0,2016-07-03 17:39:23,"In a nutshell:  These guys are awesome to deal with.  They came on time;  They worked their butts off until the job was done;  They were very tidy and considerate of my property; and I got exactly what was promised at a fair price.  The Details:  When my A/C went on a hot summer day I thought ugh, I"
qiIST3xPigwniJNZug42xA,AM7gPGpRbEjEkjmsmQXb6w,4.0,2016-05-31 10:04:49,"Last minute reservations for outdoor seating when I found my other choice closed, and I'm happy as can be. Took our group of eight foodies there, including some chefs, after doing the nearby Jean LaFittes Swamp Tour, my friends wanting to spring for early supper, and it was outrageously good. I've i"
EH6chIRUdBrPQ2DKZgJPkg,2648Hr6mAvwVEDmxV-NJ7A,5.0,2014-05-07 21:37:15,"The other day I was biting into a mary jane candy without a care in the world. Then I realized I chipped my tooth !!!! No, this couldn't be happening to me ! Not the day before my trip to Nashville ! I called my dentist and the receptionist informed me she is not there and it would have to wait till"
HwikCEhthF0iyB7-H_1U2A,cBp1fn2LXpSHe4VbTXLYEw,5.0,2017-08-28 21:06:06,"Tasty kimchi bowl fried rice bowl ($9.99) with bits of pork. I added an extra helping of beef ($1.5) and had it made in brown rice ($1). It came oozing hot chili oil, with delicately cut egg pieces and green scallions on top and a free cup of miso soup too. The bowl and fork were made of recyclable "
ZYQqu3hXPTrwF-CfWWsM2g,_iFoRjiNpfBDMNCynSCPjg,5.0,2017-06-06 23:18:23,My family needed some documents notorized . Maureen was extremely pleasant and professional. They have great hours for all types of schedules. I will recommend to all my friends and family!!! Allstar service!!!
8B_gQHwz-1V2HJAJ1VtpTw,37yDMpWI6HBO2iW8slv7_Q,4.0,2012-06-26 14:50:33,"My name is Angela S. and I have a Froyo problem. No, really. I don't even like it that much, yet I continue to go to all of these stupid frozen yogurt joints like some dairy-crazed masochist and eat $4.17 worth of disappointment at a time.   And then came Tutti Frutti.   It's good. It's a little dif"
85RyAi10672vNLmdqTZvPg,nX2105_S9lUhB5rbhC2n2w,4.0,2013-10-24 14:45:25,Love this place.  I always come here for quick delicious donuts.  Chocolate cake with chocolate frosting is delicious.  The place itself is TINY though.  However I am not giving this place 5 stars because last saturday night I came here around 10pm to grab late night donuts... the lady who waited on
6eM6ltq4cUTmfFiZFAlW4g,qhsJbgxVNDb0973r3Gjrow,5.0,2015-05-12 17:31:22,"Love this place! I can't really speak for the food, as I am a vegetarian, but my husband loves it. They usually have 1 or 2 vegetarian friendly dishes and they are always great! The Mac n cheese is the best! And the drinks are amazing! I love a restaurant that sources it's good locally too :)"
vivo1BuSVl3wV14gpv7TFQ,tvbFcYCEQWc76CUK-nBw8w,4.0,2017-07-08 21:54:52,"Best Korean food  in Nashville area to date. The side dishes are always fresh and grilled meats have a nice smoked flavor. The service is lacking here . If you seat in the private room, don't expect to see the wait staff much."
btES-ba0q6KuQlgLN_1bsg,Gw7UW0E2BguzL9suQnwDeg,5.0,2016-02-23 20:00:20,Best burger joint I've seen in a while. Nice variety on the menu as far as burger/cheesesteak/pork style sandwiches go. And they do a different special sandwich every week;which has consiquently bumped me from a semi-regular customer up to a once or twice a week reg.  Service is friendly from the ca
Hv0pBtjwWThqkFqxyetA9w,pW-p3GJsuxFX4Y6LUfiaeA,5.0,2012-10-09 17:26:12,"I don't live in the area, but I found this place while working. It is absolutely incredible! The atmosphere is very relaxing and the worker I had, Ms Z, was pretty new but her hands were like magic! I felt totally refreshed after my session. I would go there every week if I did not live so far away."
U529SYd1oeneHUeAAkVVTQ,9gObo5ltOMo6UgsaXaHPWA,4.0,2018-05-29 17:04:00,Came here for my birthday and everything flowed so smoothly. I started off with a bottle of rose and never had an empty glass. My booth was in the corner and had a beautiful view of the city. We started out with the cheesesteak nachos and they were delicious. The chips were airy and made in house ea
OpSR1vrH0fEBP2arMM_Azg,8LonS_bxNmCDk3FWiG9lzA,5.0,2018-08-24 01:38:58,This is simply great Japanese restaurant. Great foods and service. It is surprisingly clean and spotless. I had one of the best Ramen here. I definitely will come back next time I visit Philadelphia.
1t4k_lnWeveNg96SxhK_Hw,jmwasbZfgj3honf79qKsnA,5.0,2017-10-02 18:06:58,"Stop what you are doing, go to Street Taco, and order the nachos al pastor immediately. I love this place but don't make it downtown too often. This is usually my go-to place before an event at TCC. Unfortunately, I think it's everyone else's go-to place, and it can get very crowded. You order Chipo"
7rNUbZFA04i30lzLcXl-Vw,SSZDGl2J-CEyIzuIbEiYNQ,1.0,2015-03-19 15:39:02,"So I'm walking around looking for a place to eat and stop in here because it's not a chain type place, looks local. So I sit by the fish tank in the middle of a bunch of dirty tables, order some food from a menu the I had to get myself and has to many items on it for everything be good so I play it "
fyDqXjG6lsW9lYuzmPnxfw,jMZ56S8Y1t7cA1Ob-d-qeA,5.0,2012-09-11 14:30:19,"Wow, great meal on Frenchmen Street... scallops, feta fries, pork belly, lamb burger, very nice.  A little more pricey of a dinner than your traditional New Orleans fare, but definitely worth the price.    We had eight which is a few too many for this place, but we broke up into groups of five and t"
Q5E7XTfWpkV1zqNV7E-SXQ,7fGsiwsL-cg4UIXWys5fNA,1.0,2017-06-17 23:26:56,Took the youth group out for a fun night..definitely won't return.    Everything was gross.   Tables were unclean.   Told that food would be done in 30 minutes.   Definitely took almost an hour.   Balls were nasty.  Seriously.  Everything about this place is disgusting.  The chairs are all tore up. 
Ku-2X4loJTCFiipA_ktRNQ,pviSeQrnoQ7MGOGGcau3Xw,4.0,2012-04-29 16:59:05,"was visiting Media & went with my besties for pedis.  they do a great job-- salt scrub & hot stone leg/foot massage is included in the $25 pedi.  good selection of colors, they have those big crazy massage chairs & a bright, clean space.  all the ladies that worked there were friendly."
mJJ096JDwTKFIFlRJLbEKA,71q2UD1A7KL2q4AA8mPobQ,5.0,2010-10-08 17:59:44,"This place has some of the best food in Dutchtown! Their space is comfy and cozy, and I really need to get there more then I do.  Attached to them they also have a local art gallery that is always full of amazing local art work!  You can also hire them to cater events for you. They made the food for"
V2p1fS0_13IBna7KHfwLdg,TMT9U2da4ewGbk38X54KJA,5.0,2017-07-28 21:38:22,Great people great ice cream Patricia makes the ice cream from scratch.... make sure you check it out
78wmkBPT-ugDKATUmM6tQw,YS5l_bRgZxraZNWCeTlZ8A,5.0,2017-01-15 13:19:53,"Even though I don't buy a huge amount of wood,   Curt treats me like I'm a five star GC.  Highly recommended.  Love the service."
YOhVrqUCjrJZyquaIOYZJA,IzZSPrxML6TucW-iD1PrNw,2.0,2015-03-18 21:16:13,"I love pump it up and have happily gone there for years...however, I had a really gross and disappointing experience today. About 25 minutes into our 90 minute Open Jump, a child threw up...retching sounds in the obstacle course and full on vomit outside the slide. The workers cleaned up the carpet,"
N0CJ5Ic57w-MlOgRSkKw4A,SwBhaxfQPbyhsi0QHUAN0A,4.0,2013-08-04 02:33:51,"I used to live out in the Tampa Bay area and as far as casinos go there isn't much of a selection, but this casino is by far the best! It's glamour and shine lives up to the name of HardRock.They have a huge guitar in front at the entrance that is really cool. Plus they have a huge poker room that i"
z-WNJY0mF-9o2iqnIJHvjQ,7yPzOek7Af2dKWGYKpcHWA,5.0,2014-04-01 02:06:13,"Super good food here.  I am pretty new to Khmer food, i can't express that this is amazing and the portion is family style.  So if you order too much.. prepare to bring it home and eat it again!    Home made food here may take a bit to prepare depending on what you get, but it's worth it as it is ma"
hjBaFXll9eZ58hT_MPPqFQ,34Eqv8jXgxg_EEwcsNgeeg,1.0,2018-05-28 21:37:56,"im a frequent backyard bowls customer and usually disregard if they make one mistake but this time was different. it started off by them not answering the phone when i called so i resulted in making an online order. i made my usual modifications, nothing major, no banana sub strawberries, no honey s"
A78Fz-Zqwhe1aSjYFeKimw,Swjkmg5qAHT6hwXQRWQoHQ,4.0,2015-12-05 07:07:05,"Service was a little slow but food makes up for it. I had the shepherd pie and my husband had the trout. Wow, it was super tasty!"
aWTKbgX-viOD7bllpIjVWQ,bMIVLkX6-0U2NVPaVwt94A,5.0,2016-06-11 22:19:37,My favorite local Mexican restaurant. The chimichangas and cheese dip are delicious! Busy on Monday nights as it is there taco night.
HlZCf9CbK3qrIbpgaJ8NFQ,H-1qpp_77KggOAr9htUrEw,4.0,2009-05-19 17:40:12,"In short: Nice atmos, great food, nice portions. Mexican/ Spanish fusion Latin cuisine I suppose you could call it. On a recent getaway with my sig other in Montecito we came to this place on some Yelp recommendations.   5 stars for the food and portions. Wine list a little overpriced...  They lost "
f7WGIMmrqD-hicxeDSerNw,wQJbr_xIrLBnpqICoJWHFA,5.0,2014-06-27 22:00:47,"I was satisfied in every aspect of this hotel.  It is located close enough to the waterfront attractions to where you could technically walk.  But it is not a very pleasant walk.  That said, the hotel offers a free round trip shuttle to that area which was punctual and pleasant.  Our room was spotle"
hVUgA4MCMXFeC6qo7bpemw,AwmeLVLEfdFoCa0LaF0UYA,5.0,2016-02-12 01:56:33,"This place is awesome! Best selection around, super friendly and knowledgeable staff and very reasonable prices. The bar is really nice and with 30 beers on tap (always 2 on nitro!) you can't beat it. Definitely the best craft beer store you will find in philly!"
LXkBK_Lo56kvb0wvzRcjAQ,UUpwoAAZcJyUWOqp81_3mA,5.0,2014-03-14 06:40:06,"Cajun Encounters ... matching tourists with gators since 19somethingsomething  They have a pickup route in NoLa so if one misses it, one can still get to a later stop and get on. Its a pretty comfortable ride to the swamp. You'll get to see (while in the shuttle bus) the abandoned Six Flags along th"
vsGpwtOjeUSuD5qwr04FYw,YeMouev-sLfAxykmcANNoQ,5.0,2012-12-04 18:15:50,"Best local pizza place around!   The pizza is delicious and fresh.  We've tried the Hot, Mild, Garlic Parmesan, and BBQ wings and all of them are fantastic.  This is a carry-out place, so don't expect to bring the family in, but there are a couple of small tables if you're just running in to get a S"
HJR5yWH9UIs5YuDJEH5rjg,SZU9c8V2GuREDN5KgyHFJw,5.0,2009-05-20 00:21:32,"Best seafood place ever!  Honestly, I have never had better, fresher, juicer Lobster ever in my life.  I don't mind the long wait and the uncomfortable bar stools.  The food is more than enough to make up for it.  We generally order the largest lobster they have for the day to go with their deliciou"
kBIEKoZD5jJ4xtT4vdA0Yw,g4KzJc8y7BhW66ieNIwJEA,5.0,2015-11-18 19:24:08,Have always loved their spaghetti with meat sauce. It always tastes homemade no matter which restaurant I go to in the chain. Also the creamy pesto said dressing is really good on the side salad which is included with the meal. Lunch portions are a good size and I left full. Our waitress was extreme
K1kRRt1kkzQnOMMtrvVbsA,cXSyVvOr9YRN9diDkaWs0Q,4.0,2011-01-08 23:11:08,"Our go to place for cheap cheerful and awesome. Love the staff, brisk and efficient but will crack an occasional smile. Everything's good but try the special turkey club."
Dp3wKtR4_mHkmb6Wdkq29g,5nlpLTaOXgDQgKBHhAzm2g,4.0,2018-05-29 03:14:51,Happy International Burger Day! We have been coming here for a couple years and haven't been disappointed. Hubby always has the Spicy Crunch combo and I had the Double Mushroom Double Cheese combo one with curly fries the other with regular fries each came with ketchup and a herb aioli as well as a 
LF7IrK7eOCMj93_XMgj2Zw,AAFofLiyt_K1Ar_eEuVc7g,1.0,2012-08-15 03:35:03,"We love Philly and go every New Years Eve. We have experienced many hotels in the area ... this by far was our worst. The location is ok, not great. Their are some restaurants ( El Rey, continental) within walking distance. (walking distance to us is 5-10 blocks). The parking is $36 a day. The valet"
hIPM5Mlgh6XNJWRZUQBVBQ,-ZaUz6ziBgs0zKZ2_wBPxg,1.0,2017-06-06 22:13:47,"I would give it zero stars if I could, but yelp obviously doesn't like that. First, if you want to call this dealership the operator acts like the secretary of the CEO, and doesn't want to connect you to talk to anyone. Then she gives you a lecture about how things are handled. She finally connected"
Zb__QtV0F2ADrW6aIRVU_w,s_EQ1JQvZ32bqFfhZSgj_A,3.0,2017-08-07 22:15:46,"My daughter had our seats within seconds of arriving. The color selection was great and the staff was super happy to see us again. However the amount of pressure I received to get a nicer, more expensive pedicure than the one I had picked for myself and my daughter was intense. I had to defend my de"
cfXn1Yaz9aIS1QRqVta1ow,fAiPD2OIEm9wtS7uJqzu5Q,5.0,2017-12-16 11:08:12,Celiacs in the area def need to check out this place! They have a number of gluten free options and accommodate to preventing cross contamination to the best of their abilities if you mention your dietary needs. My fav thing from there is their chicken quesadillas.
kB_t5NMQTK7pOivLE-Sb_w,IYlUaKC9nICjiWdk-ShPlg,4.0,2016-01-04 03:14:33,My family and I ate at Bub's today.  The burgers and milk shakes were very good.  The service was excellent.  We will be going back.
680Qu99YTm5ujYj0C1J6QA,zFk38MOcCRPXf8Ul94vmSQ,5.0,2013-05-07 15:37:31,"Delicious pizza and cheesesteaks! The taco pizza is especially good. Used to be awesome walking to Spatola's when I was younger from my friends houses. But, nonetheless the food remains delicious."
LwkdoJB4scekSWweyP-l-w,tFh0DrDMTom4B3pHpDpRNQ,5.0,2012-04-29 21:31:11,"The best total body workout I've ever done. My husband and I have been members for 12 years and have never had the same workout twice. Trainers are excellent, motivating, careful and knowledgable, plus they are really fun and make the workouts really fun and challenging."
niNMIjVkMfLrZgdztQ3oJA,M0r9lUn2gLFYgIwIfG8-bQ,5.0,2014-07-13 14:52:28,"Amazing burgers, craft beers, specialty cocktails and homemade ice cream desserts.  The burgers you have choices of substituting beef, chicken, lamb or bison. They put a spin on everything...even the ketchup. They even have a weekly burger battle where the most ordered burger lives on another week t"
jGeiEv-38EZwbIzeTpqGDA,oLc7k78_YcDMnMCdbC-h1A,4.0,2016-09-18 20:35:17,Lucy's was great! Mimosa's were fresh and the pulled pork was awesome! Great service and food was wonderful. Menu was extensive !
Qlh3j1yqwx2KZwZYFyqSjw,7mpYTDb24SywNMRn3yeakQ,1.0,2016-01-30 13:06:56,"We made reservations, and were seated upstairs about a foot from the band at a table that seemed more like a bar table. After sitting for 45 min with NO SERVICE, just empty glasses and silverware, we left. While leaving the host kindly insisted to grab the manager after we told her what happened. (T"
sbuKP7Pr196N3sH_qKg6Tg,Y6yKULVTDX4Asp3BaL5ScQ,5.0,2014-08-11 04:53:51,"Everyone is friendly, things are easy to find and the staff is informative and knowledgeable.  A great place to relax in peace and quiet"
wKyNXBJNkY_2pUdlACafLQ,ifjluUv4VASwmFqEp8cWlQ,5.0,2011-10-28 19:37:33,Best pizza in town! fresh ingredients. a little on the pricey side but well worth it.  delivery and pickup only.  the white pizza and thai chicken are my favorite.
Q3-wdS5_3OYpSi4GN6qk7A,eS5KCIrpEB1Bp-uU1JJYyw,1.0,2015-06-21 18:28:17,"What is wrong with this O Charley's?  Where  to begin.  The positive, our waitress Kaitlyn was outstanding.  That's it for the positive.  It is a Sunday...Fathers Day and only place in town with no brunch wait.  Our first signal.  They didn't have enough menus when we were seated.  It took 25 minute"
hMmgqTay8PUzC5QDy8BlvA,9C2rpb56aQvW0ViZHK9sPw,5.0,2012-10-09 12:24:46,"Finally found a place to hang out with fellow Washington redskins fans!! Friendly bar tenders, plenty of tvs to catch multiple games on cold beer an great food too. The really nice thing is u can order a large pitcher of beer but they break it down into two smaller ones for u, then give u a token to"
swU99AxGQCqGmYDo1JMWKQ,x-O0dIeIVaVBEhTu_w56DQ,1.0,2014-07-28 16:28:37,"What miserable customer service.   We went here as part of a special event for families of autistic children. While I commend the owners for reaching out to people with special needs, the way they handle themselves behind the counter is sickening.   When we got there we found out that the entire ins"
3V5p7zmEm515kGgLU7guCw,MAIfD4kJDCydgoD1l2b_vw,5.0,2016-01-17 22:28:04,Coorie was such a pleasure here! Had so much fun wine tasting with my girlfriends and she made the experience very enjoyable. Nice atmosphere and decent selection of wine.
bSo1N5IFRWDsw_61XDNDgg,E-4t5Hoon6aVFTWDPz26fQ,5.0,2017-08-16 18:32:21,"After living in Broad Ripple for 10 years we finally tried this little gem of a restaurant for breakfast and woah were we blown away! First of all the service was top notch! Kind, friendly, and fast! Second, the food...holy moly was it good! My husband had the huevos rancheros and I had their signat"
61L86Ntbm_cQhOsZDZN6uA,dpwkz52tHB2MCPv53I2aRA,5.0,2014-11-13 01:06:58,"Nice atmosphere.  Fresh and high quality sushi. Friendly servers. I was very pleased with my first time visit at Jasmine restaurant.  I have noticed they have a beautiful, large round table that would probably sits about 12-15 people. It would be perfect for a large company.  There were many Asian f"
kC38P384eVAs9SPEjU75dw,TDKBPcViJQDMrdUm6a9XZA,2.0,2016-08-04 04:44:49,This place has wonderful ambiance and is spacious for group dining. The food and service however are terrible. Everyone had something that tasted funky or didn't come right. With the kitchen upstairs and our table downstairs every problem took twice as long to work out as well. It is way overpriced.
_URh9vhTF2QWyHEgN3hLSA,L3V21nAe-CicW2bvtNWa0g,2.0,2008-08-19 13:01:29,"They seriously served us sushi on PRINGLES!  I am not even lying.  I forget what appetizer this was we ordered BUT IT CAME OUT ON PRINGLES!  There's inventive and there's cheesey.  Everytime I think about that, I think about Kitchen Nitemares with Gordon Ramsey and what the hell he'd have to say if "
GJDaZE7QZHkS1Vm6JOolTA,7WZ5EGb-Xk_uxQTWc52P4w,3.0,2017-12-02 23:53:08,I've been here 3 times before and loved it. But tonight... the kitchen is SO slow. My family and I waited on our food (two sir chicken sandwiches and a cheese omelet) for twenty five minutes. Our server was really nice and apologetic. But it really shouldn't have taken 25 minutes to make two sandwic
P-XUY4meaYJbmX_MtBxVvw,rT1XbnU-U-iT1sPD54s5BA,5.0,2018-09-14 21:50:38,I am very happy with the selection here and even happier with the service I received from Charlie.
p96yLaod0HcAAoc7a65Pig,zSEFzAbxnO44w8ACQ_XkAA,5.0,2017-02-19 22:42:19,I can't say enough good things about this wonderful Sushi restaurant in Riverview!  The staff are incredibly friendly and timely!  The sushi is so fresh and tasty!!  One of my all time favorites!!
tQMUfjYbGrOkqGUKUB6f4w,ZiQiMlvgk19GrEEkN9kyRA,5.0,2018-05-19 14:56:40,Great coffee! Got a T-shirt I love there too. Not much else to say. Just great coffee  go ahead- try it!
ybNLS2Vfy5y1FZ6OTHW85A,8uF-bhJFgT4Tn6DTb27viA,4.0,2016-11-10 20:23:04,"Great coffee, great donuts, great place. There was a line the whole time we were there which is a good sign."
Bwqemw650F853-RrV54B_A,ZXKBVg-5drZ37wnwVEZe-A,4.0,2017-01-02 12:46:43,"Open-lands along the Mississippi River with wonderful city views. The park itself is a bit meandering with its odd stop-and-start spongy walkways and doesn't offer an abundance of things to do but a riverfront park what more can you ask for. Nice place to run, stroll or relax. Much less traveled tha"
4rhOB2WvWfuJktHHW_7n1A,N5ekxQd7wGHWJJK-p9qqXw,5.0,2015-05-26 14:29:48,"After 2 visits, I do not have one negative thing to say about Moto!  Both times we were seated in the front of the restaurant, in a corner booth on the window.  I recommend trying for a table in that area if you want something a little more private/quiet!   The staff is very knowledgeable and helpfu"
Mso9O08eQB_fitUzo2n0Kw,_O16xyQwp0YSTG2RgweRYA,4.0,2011-01-09 03:18:54,"The atmosphere & food were superb! Our server was a tad sketchy, shorting us on change thinking we wouldn't notice & he wasn't super attentive or fast BUT the rest of the staff were super friendly & helpful! We'll def return, we just hope we get a different server next time lol."
RtohQkqJspD9sp2d2MPi0A,eMiN8nm70jjKg8izikVWDA,3.0,2012-03-01 00:13:18,"Fun place. The game room has for different groups, golf, boxing, rock n roll, etc.. Pick your game and enjoy with family & friends. Great seafood, awesome drinks, can't go wrong coming here."
cRcFpgsjjOcWl84ZmtaIzA,u4SoM_ljOMxmuQ8GIr1m8A,4.0,2010-07-07 16:38:43,"This place catches your eye. Decent selection of food that is fun to put together. When I try it again, I'll write something more substantive."
xMzTItoQfOvnQB6L2OfBUw,H3JjbID9Zhukpqr9uupHAA,3.0,2010-05-14 17:53:12,"We originally came to eat at Pancake Pantry but it was raining cats and dogs. We didn't want to wait on the 2 hour line for just pancakes. So we looked around and noticed Jackson's. At this point, it was wet and cold and we didn't really care that much where we got a meal.   Fortunately, it was a go"
CeCz3eZfu9lbdi9hIruXoA,sece3MulAu81rJORM3qXQQ,2.0,2013-12-28 20:36:23,"My friend really, really, really wanted to check this place out... We drove thirty minutes to get there. It wasn't great. The customer service was non existent (you need to ask for a menu, they hardly speak English, making ordering difficult), the food was meh, most things don't have any context/exp"
TAtmDGEqCQwfs8_jwHKqPQ,1Pxg1AMf0rEn9QF__ZYoWw,4.0,2012-10-08 14:01:47,"After a dismal dinner at our former favorite sushi restaurant in Jackson, TN, we decided to get another sushi dinner, this time at Samurai in Nashville, TN.  WOW!  What a difference!  The fish in the rolls were super fresh and the pickled ginger wasn't dyed a day-glo pink!   We had the Dr. Dave roll"
Uc1C5BBmYOw6ZyaDm2MMbw,5vpqoHruyjHALHjxJLSJbA,1.0,2005-04-03 05:14:30,"I once went to this Gavi and it was fine.  Second time though it was mostly empty, sat down, waited 15 minutes without service and left.  Haven't been going back and have been telling everyone I know not to go there."
TdBvtSY7Qm4lfGV0mrJINg,a7_KZUJknqRA4DHQ3j9ofA,2.0,2015-01-04 00:35:17,Went back in on a Tues. Bar was busy but cleared out. Single bartender. Four of us ordered some food and drinks. Bartender to worried about chatting with other employees than getting us new drinks. Wasn't very knowledgable on types of alcohol they served. Food was so so at best. Stay away from roast
BEP4km_MlQSG5yBs2JZNww,aNXw3PkXVt8ANwLyCfcmpg,3.0,2018-09-03 02:40:58,"Popped in for ""all-day breakfast"" recently & realized it's a very limited breakfast menu. Wish it was the full menu all day! The manager was very helpful & attentive. The other employees weren't great. The main dining area was clean & tidy but the side area was messy & not very clean. My food came o"
_EPlNrsaejj-ItohegdEig,8QJTzIaR5FceGds8HBSIig,5.0,2011-01-09 18:13:58,"A disclaimer: I only had their beer, did not dine here.  I think this was the best brewery we went to on a three day trip to Tucson, and coincidentally it was the busiest one. Finding a seat here took some serious time but one thing we did notice is that no matter how busy they were, the servers wer"
h8P2hGn8Mz-OmEwoFi22Hw,CjkxTRergWcYWb4SVW3gxw,5.0,2018-03-15 20:44:05,"Yelp comes through again!  Reasonable prices, huge portions, and amazing flavors!  I got a pulled pork sandwich, baked beans, and fried okra...OMG, yum!!!"
cxFhqDiOMhoQc4GxbofduA,t0XZeA0MP0P66QyLQn_NUw,3.0,2018-01-21 06:03:26,"The sub was great, but the attitude of the cashier was not very pleasant. She had a very rude tone the whole time, as if someone ordering a sandwich was ruining her day. That's what makes me not want to come back."
5hWFcCSePTWiJm-4IrP4aA,PxEiXqMAzzvp8GFlb5EoLg,2.0,2016-01-04 05:10:20,"Went there for an early dinner on a Sunday. We left disappointed with the food and service. Originally, we were impressed by the reviews on Yelp and we had passed it a couple of times when we were dining in that area before. I was actually looking forward to dining here...when we arrived, we were se"
SMpXLut1ZjI3F8OBGYdzpQ,H1ZTsd_d-wvunsT3ZmoBvg,1.0,2018-06-26 18:24:20,"Heed the warnings. Long lines, poor service, HORRIBLE food. I'm sorry, but everything we were served was just nasty. We had a 3 hour layover and I neglected to look at the reviews prior to us getting a table.  We passed by several tables on our way to our seats and everyone's food looked straight na"
iZw3XF6G25cthDDFuBnJyQ,EpREWeEpmR8f1qLHzzF0AA,3.0,2014-10-11 23:15:44,I'm giving Bottleworks three stars based upon the dining/food experience - particularly what you get for the money you have to spend there. My rating is not based upon their bar/beer and general environment as a whole.  I like Schlafly Bottleworks as a bar/patio spot and I appreciate Schlafly's appr
h-TKwxePE0TByWpsuovlcA,M0r9lUn2gLFYgIwIfG8-bQ,4.0,2013-01-02 22:42:29,"Raving review from Californian outsider!  I came by for lunch during one of the many crowded conferences I'm sure St. Louis gets (holler, Urbana12!). My friend and I found seats at the bar as others were clearing out (got kind of lucky there), and our server was a delightfully facial haired man who "
UkXJfVnxRH83GeGGfN1X3w,eaDZlSuVS0EY67Ke6pRP6Q,3.0,2015-01-04 01:33:28,"Mediocre food with good services. However, I had to wait over 20 minute for my food since appetizer and it kills my appetite. It would speed up the process more if the chefs in the open kitchen would get down to cooking instead of checking their phones for texts from grandma."
We1DiiS88ElTfOnwjeft2A,ypXuDmnnPxnfP8a0qLsiEg,5.0,2016-09-06 02:22:28,Definitely one of the best beer selections I have seen in many places. The wings were delicious all of the food that I saw go by looks to be very good. Mostly I was there for the beer selection and the wings.  It is a good place that offers a variety of seating and the employees seem to enjoy workin
TPYToKFkK_vU-jycoFrElw,Jl4mI1yO-Fb5y6ZvEWin6w,5.0,2013-06-24 20:09:00,All I can say is Haley makes me look and feel like a Rock Star!!! She is awesome and knows just what I want and delivers. When I say make it blue with green and purple she triangles me up and I come out  looking fabulous.
